last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_2,close_2,high,low,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_3,close_3,high,low,,,,,,,,,
12-03-2025 15:20,3.1,86250,162,110400,1464750,5.15,3,-1354350,2.15,225,-450,N,-15525,N,22485.82,22524.8,22527.9,22528,22520,-0.35,3462375,182,686250,747600,-0.25,-0.25,-61350,0,-150,-223950,YES,-158550,Y,23.43,23.5,23.15,23.5,22.4,-1.8,444225,180,150525,142050,-2.25,-2.2,8475,0.05,-75,-39600,Y,-975,Y,177.99,150.25,148.45,151.5,146.25,,,,,,,,,
12-03-2025 15:25,-0.9,135450,169,90600,177975,-5.55,-0.95,-87375,4.6,0,-95325,YES,-73425,Y,22486.73,22527.9,22527,22529.45,22520,-1.2,3949500,182,930675,1207650,-1.15,-1,-276975,0.15,-75,-1486425,YES,-456975,Y,23.42,23.2,22,23.4,21.65,0.15,611850,182,208425,221775,-0.45,1.1,-13350,1.55,75,-1212675,Y,-95925,YES,177.76,148.85,149,152,143.65,,,,,,,,,
13-03-2025 09:15,-19.4,174900,142,82125,85425,-20.25,-17.5,-3300,2.75,75,33300,N,39900,N,22539.51,22544.3,22524.9,22545.65,22517.7,-13.7,25764900,152,548175,317550,-13.85,-14.1,230625,0.25,225,8406525,N,1155300,N,41.3,47.15,33.45,48.6,32.7,3.95,21374250,150,172125,179475,5.15,5.15,-7350,0,75,6048000,N,456300,N,58.68,57.55,61.5,67.55,51.55,,,,,,,,,
13-03-2025 09:20,4.05,126375,173,140325,115875,6.35,5.55,24450,0.8,0,49050,N,21600,N,22532.81,22524.95,22529,22533.85,22505.2,-2.95,31879650,181,717150,737325,-2.25,-2.35,-20175,0.1,0,3956175,N,777300,N,35.62,33.15,30.2,34.65,26.55,-4.15,25020075,181,496800,192300,-4.25,-4.5,304500,0.25,0,1050000,N,160350,N,63.11,61.95,57.8,78.35,56.4,,,,,,,,,
13-03-2025 09:25,-12.45,145350,162,147300,82950,-8.9,-8.1,64350,0.8,-75,-8700,YES,22800,N,22532.38,22533.95,22521.5,22545,22505.1,-5.4,40903200,181,510900,719250,-5.15,-5.25,-208350,0.1,0,424950,N,855600,YES,33.15,30.25,24.85,35.95,23.3,-2.95,30059700,181,364275,401400,-2.9,-2.85,-37125,0.05,0,1270950,YES,342075,Y,60.86,57.45,54.5,74.3,44.15,,,,,,,,,
13-03-2025 09:30,-0.9,177750,158,111750,71100,0.5,-1.45,40650,1.95,0,7650,N,9375,N,22529.17,22525,22524.1,22534.7,22505.1,1.5,25023525,182,673275,554550,1.95,1.95,118725,0,0,638325,Y,699375,N,31.56,24.7,26.2,29.9,21.4,2.3,17834625,182,224550,233400,1.95,1.9,-8850,0.05,0,404250,N,202425,N,60.94,54.2,56.5,69.4,51.1,,,,,,,,,
13-03-2025 09:35,12.9,87075,150,84225,48225,15,14.35,36000,0.65,75,16275,N,22575,N,22529.08,22524.1,22537,22540,22510.25,1.6,30693375,181,567600,1365375,2.05,2.1,-797775,0.05,825,843675,Y,783675,YES,30.81,26.4,28,31.75,22.45,-11.7,19072125,180,566625,316650,-11.5,-11.45,249975,0.05,-75,255600,N,465300,Y,59.41,56.45,44.75,67.25,42.45,,,,,,,,,
13-03-2025 09:40,3,99450,152,92925,61800,3,4,31125,1,-75,1050,YES,-6000,Y,22530.05,22537,22540,22548.25,22523.75,0.25,33508350,176,705675,791100,0.25,0.3,-85425,0.05,150,268950,N,-402750,Y,30.44,27.85,28.1,35.3,23,-5.85,20201250,181,306225,406875,-5.5,-5.55,-100650,0.05,75,-244575,Y,278475,N,57.14,45.05,39.2,51.75,36.55,,,,,,,,,
13-03-2025 09:45,5,74100,144,75450,91575,4.9,5,-16125,0.1,0,-4875,YES,-975,N,22531.13,22540,22545,22558.35,22524.3,2.9,32778375,181,646050,591300,3.45,3.5,54750,0.05,0,179025,N,-286425,YES,30.6,28.2,31.1,39.15,24.65,-3.5,21336525,181,645000,297450,-3.95,-3.95,347550,7.11E-15,0,569475,YES,277725,N,54.61,38.65,35.15,48.5,30.9,,,,,,,,,
13-03-2025 09:50,2.35,34800,130,69825,45825,3.7,6.85,24000,3.15,0,13725,N,-13575,Y,22531.68,22546.25,22548.6,22555,22530.25,3.85,31440225,183,755100,798450,3.85,3.9,-43350,0.05,75,567525,Y,291225,YES,30.76,30.75,34.6,38.1,24.9,-2.1,17024550,183,486450,458700,-2.1,-2.25,27750,0.15,0,391350,N,228450,N,52.84,34.95,32.85,44.2,31.5,,,,,,,,,
13-03-2025 09:55,31.9,175125,164,131100,120000,31.4,27.5,11100,3.9,0,-2100,YES,3000,N,22538.35,22548.6,22580.5,22589.45,22548.6,20.05,50251350,182,397125,1702875,21.25,21.3,-1305750,0.05,-300,-913575,YES,-2631300,Y,33.77,34.45,54.5,63.35,33.95,-8.7,28080750,177,897900,704850,-8.95,-8.95,193050,7.11E-15,75,1808925,YES,625425,Y,49.26,32.85,24.15,34,22.45,,,,,,,,,
13-03-2025 10:00,12.5,146550,170,623925,108225,9,10.65,515700,1.65,0,11400,N,5550,N,22543.82,22580.5,22593,22599,22570.5,9.35,30893475,181,330300,257550,10.05,10.2,72750,0.15,0,126525,Y,-264000,YES,36.32,54.4,63.75,70.95,49.45,-3.05,24980700,181,1679700,717375,-3.35,-3.3,962325,0.05,0,-274350,Y,698625,Y,46.35,24.05,21,25.95,19.25,,,,,,,,,
13-03-2025 10:05,-2.8,53025,145,93525,88050,-2.8,-5,5475,2.2,0,1725,YES,13725,N,22545.64,22589,22586.2,22598.5,22584.05,-4.3,15208425,183,494850,306975,-3.5,-3.55,187875,0.05,150,-415275,YES,483900,YES,37.48,63.5,59.2,69.5,59,-0.4,15552900,183,1055625,828825,-0.45,-0.5,226800,0.05,0,315900,YES,251250,N,44.7,20.85,20.45,22.2,18.25,,,,,,,,,
13-03-2025 10:10,4.8,66975,139,113100,109725,4.35,4,3375,0.35,0,-2700,YES,-2850,Y,22547.41,22586.2,22591,22591.95,22576.1,8.05,17004150,178,346950,430650,8.3,8.25,-83700,0.05,0,41775,Y,-203775,Y,38.49,58.9,66.95,67.65,50.65,-4.45,21516825,182,1008600,914775,-4.35,-4.35,93825,0,75,-119325,Y,706200,Y,42.68,20.55,16.1,22.2,16.1,,,,,,,,,
13-03-2025 10:15,16.1,125775,157,121650,252300,16,17,-130650,1,0,76350,Y,-25650,Y,22551.73,22591,22607.1,22610,22591,8.75,18359475,183,345225,277725,7.7,7.8,67500,0.1,-375,-23850,YES,-556725,Y,39.96,66.95,75.7,77.7,64,-2.45,20371650,183,2647125,1322700,-2.25,-2.25,1324425,1.78E-15,-225,105300,YES,364875,N,40.72,16.2,13.75,16.5,13.75,,,,,,,,,
13-03-2025 10:20,-22.55,104550,140,77925,72075,-20,-20,5850,0,-900,-34350,YES,21225,YES,22555.01,22610,22587.45,22615.35,22586.55,-16.6,12610425,184,257925,278775,-16.65,-16.7,-20850,0.05,0,-350925,YES,453900,YES,40.77,75.55,58.95,77.1,58.3,4.3,17580225,180,1918050,1685850,4.2,4.25,232200,0.05,-75,870975,YES,-305175,YES,39.31,13.65,17.95,18.35,13.45,,,,,,,,,
13-03-2025 10:25,9.55,45225,125,50550,81225,6,9,-30675,3,0,10725,Y,3225,N,22555.85,22587.45,22597,22598.95,22578.9,3.35,13197825,181,579300,266850,2.15,2.15,312450,0,-225,98400,Y,206175,N,41.32,59.1,62.45,63.85,52.2,-1.45,22742475,181,873900,985350,-1.1,-1.05,-111450,0.05,-225,-5175,Y,475050,Y,37.88,17.85,16.4,21.45,16,,,,,,,,,
13-03-2025 10:30,-6.9,26250,105,68775,108750,-6.9,-5.35,-39975,1.55,0,-7875,YES,3375,N,22556.45,22597,22590.1,22600,22587.2,-2.4,9804075,183,273300,209175,-2.35,-2.4,64125,0.05,0,-67575,YES,24300,N,41.82,62.45,60.05,67.65,56.9,0.3,12882375,183,2487750,1101525,0.4,0.4,1386225,0,75,403425,YES,-76950,YES,37.06,16,16.3,17.45,15,,,,,,,,,
13-03-2025 10:35,-8.75,38325,118,123825,93750,-11.1,-9.5,30075,1.6,0,12750,Y,8025,N,22556.94,22588.75,22580,22592,22571,-11.55,15358050,183,470775,266775,-10.8,-10.85,204000,0.05,75,-76275,YES,117750,YES,42.11,60.2,48.65,60.2,43.85,3.75,30531000,183,1258425,1211175,3.4,3.45,47250,0.05,-75,-76500,Y,-793800,YES,35.72,16.35,20.1,24.35,16.2,,,,,,,,,
13-03-2025 10:40,-2,29700,89,72900,84300,-0.5,-2,-11400,1.5,0,9600,N,6300,N,22557.29,22580,22578,22586.85,22572.85,0.3,12864675,182,258300,590550,1,0.9,-332250,0.1,0,86925,Y,241275,YES,42.34,48.7,49,54.8,45.6,2.45,30789000,182,682125,710400,2.45,2.45,-28275,0,-525,240000,YES,-444300,Y,34.74,20.05,22.5,27.15,17.75,,,,,,,,,
13-03-2025 10:45,-8.05,44325,105,262425,66225,-10.3,-10,196200,0.3,0,-14625,YES,4575,N,22557.59,22577.7,22569.65,22580.85,22562.7,-9.7,14823525,183,291900,273075,-8.5,-8.5,18825,0,0,7950,N,234150,N,42.33,49.4,39.7,49.75,37.35,3.2,26587875,183,765525,661200,2.8,2.85,104325,0.05,-75,322350,YES,9450,Y,34.16,22.15,25.35,29.25,21.55,,,,,,,,,
13-03-2025 10:50,-16.45,87375,137,104400,116925,-12.2,-13.5,-12525,1.3,0,-5400,N,-36825,Y,22557.18,22570,22553.55,22570,22532.15,-6.4,26666175,182,615825,569925,-7.1,-7.3,45900,0.2,225,385875,Y,353475,YES,41.79,39.7,33.3,41.35,28.6,9.8,46333650,182,804075,488850,11,11.1,315225,0.1,75,-585075,Y,-1990725,YES,34.67,25.15,34.95,52.95,24.95,,,,,,,,,
13-03-2025 10:55,-7.15,26325,110,108900,59400,-11.35,-10.75,49500,0.6,0,13950,N,11325,YES,22557.05,22553.55,22546.4,22556,22541,-5.25,17043975,182,784650,470925,-4.95,-4.95,313725,3.55E-15,0,72000,N,679050,YES,41.39,33.05,27.8,33.05,27.7,7.1,20491425,178,297450,271200,6.65,6.75,26250,0.1,75,556425,YES,281025,Y,34.92,35.35,42.45,44.25,35.35,,,,,,,,,
13-03-2025 11:00,-13.15,51675,134,87525,113700,-7.3,-10.5,-26175,3.2,0,10125,N,1500,Y,22556.49,22546.4,22533.25,22547.1,22525,-5.55,24741600,184,1097175,691050,-5.5,-5.45,406125,0.05,-300,3750,N,628275,N,40.6,27.9,22.35,28.75,21.7,2.75,24874350,184,320925,330300,3.05,3.05,-9375,0,-150,-113775,Y,-241050,YES,35.47,41.45,44.2,53.5,39.7,,,,,,,,,
13-03-2025 11:05,23.05,23700,93,62100,72600,22.35,21,-10500,1.35,75,26475,N,-8475,Y,22556.38,22532.95,22556,22558,22532.65,5.35,22974450,183,701475,677550,5.3,5.3,23925,0,450,267075,Y,63525,N,39.98,22.5,27.85,28.05,22,-14.4,19764375,183,486300,330600,-14.35,-14.35,155700,3.55E-15,0,-264375,Y,381075,Y,35.49,44.05,29.65,44.95,29.6,,,,,,,,,
13-03-2025 11:10,10.4,29325,117,68550,66075,13.85,12,2475,1.85,0,1050,YES,-450,N,22556.45,22556,22566.4,22570,22550,9.25,32262225,184,685650,591975,9,9.05,93675,0.05,0,447525,Y,-823575,Y,39.59,27.75,37,38.95,27.55,-5.1,19829475,184,691875,789900,-4.8,-4.85,-98025,0.05,-75,428100,YES,210525,N,35.18,29.8,24.7,31.55,23.2,,,,,,,,,
13-03-2025 11:15,-12.55,27150,95,45225,66225,-15.9,-13.5,-21000,2.4,0,-2175,YES,6525,N,22556.41,22566.4,22553.85,22569,22544.15,-9.1,24027075,185,1166775,529725,-8.65,-8.65,637050,3.55E-15,0,-103950,YES,454950,YES,39.23,37.45,28.35,37.9,25.75,7.1,23097000,185,729375,907725,6.4,6.4,-178350,3.55E-15,-150,-11025,Y,-303225,YES,34.96,24.5,31.6,36.5,24.3,,,,,,,,,
13-03-2025 11:20,-8.85,28500,94,80250,42600,-8,-8.5,37650,0.5,0,3975,N,7650,N,22556.23,22553.85,22545,22553.85,22537.65,-1.95,14910600,185,812550,715200,-1.85,-1.9,97350,0.05,75,247500,Y,257625,N,38.92,28.1,26.15,28.1,24.15,9.5,22564500,185,446625,573300,8.95,8.95,-126675,7.11E-15,0,166200,YES,-62400,Y,35.15,31.6,41.1,44,31.5,,,,,,,,,
13-03-2025 11:25,-27.45,45450,101,59850,81900,-23.45,-24.7,-22050,1.25,0,-34350,YES,17400,N,22555.62,22545,22517.55,22549.95,22516.35,-5.7,24004500,183,697875,797100,-5.35,-5.35,-99225,3.55E-15,-75,-828000,YES,413550,YES,38.38,26,20.3,28.75,20,21.6,28518525,183,341850,317325,20.7,20.65,24525,0.05,75,-125925,Y,-1435650,YES,35.83,41.65,63.25,66,37.9,,,,,,,,,
13-03-2025 11:30,12.75,68550,142,132900,71925,9,8.4,60975,0.6,0,15600,Y,-6525,Y,22554.56,22517,22529.75,22530,22510,1.65,24741675,184,1391775,1209750,1.55,1.55,182025,0,0,655875,Y,228975,N,37.71,20.15,21.8,22.15,18.2,-7.2,20443350,184,238950,315525,-6.6,-6.75,-76575,0.15,150,-694650,Y,275775,Y,36.71,64,56.8,71.6,55.6,,,,,,,,,
13-03-2025 11:35,-46.05,174600,140,114825,100200,-42.45,-44.95,14625,2.5,-75,-68475,YES,35550,YES,22550.39,22529.6,22483.55,22531.55,22477,-6,31481400,182,1780425,1588125,-5.9,-5.9,192300,1.78E-15,0,-882600,YES,560400,YES,36.87,21.3,15.3,23.55,15.3,41.4,23617950,182,271050,347175,38.1,38.3,-76125,0.2,750,-62325,YES,-828375,YES,38.04,57.6,99,99,52.05,,,,,,,,,
13-03-2025 11:40,2.55,124650,161,140100,79125,9.6,8.5,60975,1.1,0,54150,Y,-24375,Y,22546.76,22480,22482.55,22488.8,22469.15,-0.5,22318425,180,2685375,1856325,-0.4,-0.4,829050,0,0,821625,Y,42450,N,36.18,15.05,14.55,15.85,13.3,-8.4,12454425,180,135450,165900,-8.55,-8.4,-30450,0.15,0,-432300,Y,306150,Y,39.2,100.1,91.7,109.75,91.55,,,,,,,,,
13-03-2025 11:45,-28.2,113700,161,133425,92925,-26.2,-25,40500,1.2,75,-3900,YES,-1500,YES,22543.33,22482.05,22453.85,22483.75,22453.1,-5.3,22290975,183,2877675,2542875,-5.35,-5.35,334800,1.78E-15,900,-697425,YES,448275,YES,35.45,14.55,9.25,14.55,9.2,23.2,9811500,183,173550,201750,23.45,23.6,-28200,0.15,0,80400,YES,-224250,YES,40.14,91.95,115.15,117.1,91.35,,,,,,,,,
13-03-2025 11:50,4.85,59250,136,92925,62100,4.8,-1.25,30825,6.05,0,10275,N,-2925,Y,22541.34,22452.15,22457,22477.9,22452.15,-1.3,14871600,182,3261975,3820275,-1.25,-1.25,-558300,0,525,-249750,Y,226200,N,34.95,9.25,7.95,11,7.9,1.4,5528325,182,177750,143100,1.3,1.45,34650,0.15,0,-375375,Y,-12225,Y,40.67,114.85,116.25,116.7,98.9,,,,,,,,,
13-03-2025 11:55,29.7,54900,134,82050,73200,27,27.8,8850,0.8,0,14775,N,10350,N,22540.02,22457,22486.7,22487.95,22454.2,2,15620625,183,3286500,2977425,2.1,2.1,309075,0,-1275,1380225,Y,276000,YES,34.44,8,10,10.85,7.9,-25.3,5196975,179,133425,132450,-25.35,-25.55,975,0.2,0,-342225,YES,179325,Y,41.11,115.9,90.6,116.7,88.55,,,,,,,,,
13-03-2025 12:00,-4,49950,115,63000,148275,-3.1,0,-85275,3.1,0,675,YES,13200,N,22539.04,22484.95,22480.95,22494.35,22475,0,15866025,183,2761500,2432775,0.15,0.15,328725,0,-375,153450,N,313350,YES,33.96,10.1,10.1,11.65,9.25,-0.7,5398050,183,184500,210825,-1.8,-1.85,-26325,0.05,0,278250,YES,-14700,YES,41.45,89.2,88.5,96.25,80.3,,,,,,,,,
13-03-2025 12:05,-2.55,26475,93,48825,96150,-3.35,-6.6,-47325,3.25,0,-5625,YES,1725,Y,22538.53,22480.95,22478.4,22493.1,22472.1,-1.6,15011325,187,3643875,2998050,-1.6,-1.6,645825,0,75,58500,N,229575,N,33.51,9.9,8.3,10.65,8.15,-0.55,5527200,187,181500,199650,-0.1,-0.1,-18150,1.42E-14,0,90975,N,20475,Y,41.8,89.25,88.7,97.2,78.6,,,,,,,,,
13-03-2025 12:10,5.15,24600,88,61575,55575,5.45,7.85,6000,2.4,75,6150,N,2475,N,22538.06,22478.4,22483.55,22490,22474,0.65,15658875,184,8259375,6569550,0.5,0.55,1689825,0.05,0,315300,Y,89850,N,33.04,8.35,9,9.3,7.35,-7.9,4918350,179,144075,152175,-7.9,-7.95,-8100,0.05,0,-8400,Y,69225,Y,42.09,88.2,80.3,95.15,75.25,,,,,,,,,
13-03-2025 12:15,9.55,32175,107,112200,96225,6.6,3.55,15975,3.05,0,1650,YES,-1950,Y,22537.55,22482.45,22492,22498,22482.45,-0.95,18059625,181,6346650,5624325,-1,-0.95,722325,0.05,1275,-533250,YES,179625,YES,32.52,8.9,7.95,9.55,6.75,-5,5563050,186,162600,133275,-4.95,-4.95,29325,0,300,-205275,Y,-24300,YES,42.35,80.5,75.5,82.65,69.25,,,,,,,,,
13-03-2025 12:20,-2,14550,85,71925,47475,-3.9,-2.1,24450,1.8,1050,4650,N,-75,N,22537.29,22492,22490,22492.65,22481.25,-1.3,16991475,186,8021700,10812375,-1.35,-1.35,-2790675,8.88E-16,150,76050,Y,170475,N,32.01,7.75,6.45,7.9,5.95,-2.95,4589475,186,218400,161550,-2.2,-2.2,56850,0,0,98850,YES,112575,Y,42.57,76.2,73.25,83.85,72.5,,,,,,,,,
13-03-2025 12:25,-10,27300,104,61800,86475,-10.1,-10,-24675,0.1,75,-2625,YES,3375,N,22536.75,22490,22480,22490,22472.2,-1.45,17243400,180,12051525,18211275,-1.4,-1.4,-6159750,8.88E-16,75,13500,N,60450,N,31.49,6.35,4.9,6.6,4.6,9.6,4884375,185,216525,194100,9.55,9.45,22425,0.1,0,161775,YES,-51675,YES,42.82,73.5,83.1,86.9,71.85,,,,,,,,,
13-03-2025 12:30,9.75,18525,78,55950,57900,9.7,7.8,-1950,1.9,0,1050,N,-18075,Y,22536.42,22476.1,22485.85,22494.85,22475.8,0.75,16455900,185,11084175,13369575,0.75,0.75,-2285400,0,75,231600,Y,1200,Y,31.02,4.9,5.65,6.6,4.9,-8.8,4993950,185,188175,200475,-9.15,-9.3,-12300,0.15,225,76650,N,93375,Y,43.03,82.75,73.95,84.75,69.05,,,,,,,,,
13-03-2025 12:35,4.15,15075,64,53850,39375,4.7,2.15,14475,2.55,0,150,YES,1050,N,22536.2,22485.85,22490,22495,22485,0.65,13208925,186,12608550,13338675,0.6,0.6,-730125,0,0,329400,Y,203400,YES,30.66,5.55,6.2,6.85,5,0,3521700,186,253125,264375,0.15,0.25,-11250,0.1,150,-2550,Y,17850,N,43.17,73.35,73.35,78,69.55,,,,,,,,,
13-03-2025 12:40,5,17850,66,49125,46125,5,4.5,3000,0.5,0,21150,Y,-7575,Y,22535.91,22490,22495,22496.65,22480,1.3,14847375,187,13659600,13207800,1.45,1.45,451800,0,0,257475,N,-366825,Y,30.27,6.25,7.55,7.75,5.6,-4.3,4954950,187,218850,238050,-5,-5,-19200,0,0,-358800,Y,-18375,YES,43.38,73.1,68.8,81.5,67.25,,,,,,,,,
13-03-2025 12:45,-6,31950,121,77400,70350,-6,-2.7,7050,3.3,0,-6075,YES,5700,N,22535.53,22496,22490,22505,22490,-1.55,29834700,186,9906450,7614300,-1.45,-1.45,2292150,8.88E-16,450,-456825,YES,148875,YES,29.59,7.7,6.15,9.25,6.15,1.8,6395700,186,221775,388425,1.65,1.75,-166650,0.1,-75,117150,YES,-69150,YES,43.57,68.55,70.35,71.5,62.2,,,,,,,,,
13-03-2025 12:50,5,20250,81,73875,60150,5,2.25,13725,2.75,-75,9225,N,2475,Y,22535.25,22490,22495,22500.45,22485,0.5,22981725,181,11604300,9199650,0.55,0.55,2404650,0,0,594675,Y,408300,YES,29.05,6.25,6.75,7.4,5.4,-4.7,6048075,187,259125,259800,-4.6,-4.7,-675,0.1,0,123675,N,108825,Y,43.76,70,65.3,74.25,60.65,,,,,,,,,
13-03-2025 12:55,5.45,15900,72,79950,48000,5,4.45,31950,0.55,0,75,YES,-825,Y,22535.05,22495,22500.45,22500.45,22486.25,0.75,19432350,191,10575075,9585150,0.75,0.75,989925,0,675,568425,N,-182025,Y,28.61,6.85,7.6,7.6,5.55,-3.8,4764300,185,209100,212850,-3.6,-3.65,-3750,0.05,0,91950,N,51525,N,43.9,65.25,61.45,72.25,61.45,,,,,,,,,
13-03-2025 13:00,-14.25,20475,80,74700,95175,-8.7,-7.45,-20475,1.25,-75,-4350,YES,5700,N,22534.79,22501.75,22487.5,22504.05,22487.15,-1.4,20431275,187,13619175,10236375,-1.45,-1.45,3382800,8.88E-16,-150,-292800,YES,292125,YES,28.18,7.5,6.1,7.85,5.8,8,5045100,187,243300,207525,8.15,8,35775,0.15,-75,-56550,Y,-53700,YES,44.04,61.2,69.2,70.35,60.15,,,,,,,,,
13-03-2025 13:05,-12.95,25200,82,126825,60375,-14.4,-19.75,66450,5.35,0,-31800,YES,-25200,Y,22534.35,22487.5,22474.55,22494.35,22474.55,-1.85,21992550,186,19590375,16810275,-1.8,-1.8,2780100,8.88E-16,150,-9007125,YES,250500,N,27.69,6.15,4.3,6.15,4.2,18.2,8139450,186,168675,183975,18.15,18.25,-15300,0.1,0,-7875450,Y,-299700,YES,44.38,69,87.2,88.25,66.8,,,,,,,,,
13-03-2025 13:10,-4.2,24900,86,110475,54825,-4,-3.5,55650,0.5,75,34200,Y,-4875,YES,22533.87,22474.2,22470,22479.3,22470,-0.35,17092500,187,26928600,34888725,-0.25,-0.25,-7960125,0,75,695475,Y,-72075,Y,27.31,4.3,3.95,4.4,3.7,-2.3,5774025,182,231375,223575,-1,-1,7800,0,0,-696525,YES,141900,Y,44.69,89.25,86.95,90.85,82.75,,,,,,,,,
13-03-2025 13:15,8.95,31050,99,91800,65175,4.05,8.8,26625,4.75,75,11850,N,5325,N,22533.23,22470.95,22479.9,22479.9,22460.3,0.15,13688025,189,31199550,23820600,0.15,0.15,7378950,8.88E-16,-225,94500,N,-191625,Y,27.02,4,4.15,4.25,3.65,-10.75,6315000,189,193050,185925,-10.7,-10.75,7125,0.05,0,-164775,YES,29775,N,45,86.5,75.75,93.15,75.75,,,,,,,,,
13-03-2025 13:20,1.1,11775,69,70050,54900,6.7,1.9,15150,4.8,-75,4875,N,12075,N,22533.03,22479.9,22481,22483.95,22470.25,-0.65,14601750,188,33123825,31981425,-0.6,-0.55,1142400,0.05,900,1559175,Y,-197550,Y,26.7,4.15,3.5,4.15,2.8,-1.35,4447800,188,222075,363825,-1.4,-1.4,-141750,0,0,61650,YES,-5100,YES,45.18,75.85,74.5,81.75,72.45,,,,,,,,,
13-03-2025 13:25,-12.9,17400,76,63675,67050,-12.9,-12.85,-3375,0.05,0,-8625,YES,-2625,Y,22532.71,22481,22468.1,22485,22465.95,-0.8,15345750,186,37651650,34149675,-0.85,-0.85,3501975,4.44E-16,0,-8850,YES,852075,YES,26.37,3.55,2.75,4,2.6,9.8,4723950,186,216000,276300,10.7,10.8,-60300,0.1,225,120825,YES,-18075,YES,45.38,74.2,84,85.5,72.9,,,,,,,,,
13-03-2025 13:30,15,16875,84,106875,63525,13.1,14.7,43350,1.6,75,-7575,N,-4350,Y,22532.43,22469,22484,22488.65,22467.2,1.05,15762825,189,40430850,36071625,1.05,1.05,4359225,4.44E-16,0,2695275,Y,-764850,Y,26.05,2.75,3.8,3.95,2.65,-13.8,5984175,189,284850,221700,-13.75,-13.65,63150,0.1,0,270075,YES,144525,Y,45.61,83.6,69.8,84.8,68.7,,,,,,,,,
13-03-2025 13:35,4.75,63075,69,50850,74700,2.2,1.25,-23850,0.95,0,450,N,2775,N,22531.56,22481.2,22485.95,22492.6,22481.2,0.35,19973700,186,30539175,19321875,0.45,0.45,11217300,4.44E-16,75,3270975,Y,-228375,YES,25.66,3.85,4.2,4.75,3.45,-2.75,4706925,191,236175,315750,-3,-2.95,-79575,0.05,0,4594875,YES,86850,N,45.74,69.75,67,73.9,64.25,,,,,,,,,
13-03-2025 13:40,-1.05,16350,61,40725,71700,-3.9,-1.1,-30975,2.8,0,900,N,1275,Y,22531.33,22485.95,22484.9,22490.35,22480.6,-0.85,17015100,190,26774250,21104100,-0.75,-0.75,5670150,0,525,298800,N,135375,YES,25.34,4.25,3.4,4.6,3.1,1.95,4550625,190,247125,381900,1.3,1.35,-134775,0.05,-225,-35700,Y,-71250,YES,45.85,66.55,68.5,70.95,62.05,,,,,,,,,
13-03-2025 13:45,-4.55,18375,61,53850,44100,-4.45,-5.05,9750,0.6,0,2550,N,2775,N,22531.05,22484.9,22480.35,22489,22475.4,0,14831100,189,30566850,26754375,-0.1,-0.1,3812475,0,0,-370800,YES,402825,YES,25.07,3.35,3.35,3.95,2.85,9,5555625,190,256050,260475,8.25,8.25,-4425,0,0,-69525,Y,-36600,Y,46.02,68.65,77.65,78,64.75,,,,,,,,,
13-03-2025 13:50,4.65,14850,63,43875,123900,3.95,5.55,-80025,1.6,0,12450,N,-4425,Y,22530.84,22480.35,22485,22488,22474.9,0.75,18487125,191,28074000,25123125,0.65,0.65,2950875,4.44E-16,0,58050,Y,-600900,Y,24.75,3.3,4.05,5.3,3.1,-6.25,3924525,190,222675,219225,-5.8,-5.7,3450,0.1,-75,434550,YES,59175,Y,46.13,77.05,70.8,77.45,65.8,,,,,,,,,
13-03-2025 13:55,-6.6,16500,78,59100,57375,-4.5,-7.4,1725,2.9,-75,7275,N,5775,N,22530.6,22485.15,22478.55,22493.75,22473.55,-0.7,18641925,190,33200400,25989750,-0.7,-0.7,7210650,0,0,283500,Y,568275,YES,24.43,4.05,3.35,5.25,3.35,12.3,5575425,190,299625,259425,12.55,12.65,40200,0.1,0,-451200,Y,-250050,YES,46.33,70.8,83.1,83.6,66.15,,,,,,,,,
13-03-2025 14:00,-0.5,19425,88,56625,55500,1.05,2.65,1125,1.6,75,6300,N,6075,N,22530.32,22478.55,22478.05,22488.4,22471.15,0.1,14192250,187,42622725,31231650,0.1,0.1,11391075,0,375,24450,N,320250,N,24.18,3.3,3.4,4.15,2.95,-4.65,5336625,187,233175,205275,-4.95,-4.9,27900,0.05,-450,-28800,YES,131625,Y,46.51,82.75,78.1,82.75,69.75,,,,,,,,,
13-03-2025 14:05,-6.85,26550,97,85800,328875,-6.65,-7,-243075,0.35,-75,6150,N,5550,N,22529.89,22478.05,22471.2,22482.05,22468,-0.65,14144700,187,48802275,36018300,-0.65,-0.65,12783975,4.44E-16,675,-113025,YES,255450,N,23.94,3.4,2.75,3.5,2.65,2,5073075,187,208650,252225,2.1,2.2,-43575,0.1,300,-216075,Y,-45075,YES,46.73,78.05,80.05,87.15,73.75,,,,,,,,,
